"","mz","polarity","p_value"
"169",457.659016250262,"positive",1.30623279753541
"170",459.273125489863,"positive",1.71707754280243
"171",459.273507188737,"positive",1.31149180251971
"172",461.289086088028,"positive",3.61721635228088
"173",462.292435240229,"positive",3.90404797882131
"174",463.232119740076,"positive",2.07734672086332
"175",463.227419384011,"positive",1.33923051249234
"176",463.295192267968,"positive",3.77382292756371
"177",464.235614878096,"positive",2.39631910273104
"178",465.211488022132,"positive",4.12336917761955
"179",468.729873769712,"positive",1.49319810203915
"180",470.229097604817,"positive",1.40270254066271
"181",471.707932534463,"positive",1.56904831209404
"182",471.958538332349,"positive",1.57667352603622
"183",472.209141901668,"positive",1.55560316188701
"184",472.459775575905,"positive",1.39799561317274
"185",475.268434906232,"positive",1.78795715154814
"186",476.271746378192,"positive",1.54110779455091
"187",477.284184222713,"positive",2.40281071666806
"188",477.284242905518,"positive",1.72503617240734
"189",478.287496375489,"positive",2.24705769810681
"190",479.227241706331,"positive",3.49629660041089
"191",479.227180269537,"positive",1.99571685068872
"192",479.300100972477,"positive",3.20494690045019
"193",480.303332939085,"positive",4.14869223912304
"194",481.24247233864,"positive",3.35127328733097
"195",482.238035752941,"positive",2.03251591053617
"196",482.237983173314,"positive",5.88386445856017
"197",482.246174234679,"positive",2.22666176192632
"198",483.241457835733,"positive",1.75240984083099
"199",483.241332233956,"positive",4.12336917761955
"200",485.177713977239,"positive",2.35778210818602
"201",487.193268866039,"positive",1.36617633993401
"202",487.193248630795,"positive",7.59736263384217
"203",488.196589953489,"positive",6.90311935392497
"204",489.198659753433,"positive",3.51202285688823
"205",495.222008481538,"positive",3.96632569890596
"206",495.294721483835,"positive",1.56904831209404
"207",496.298035703404,"positive",1.36485128185252
"208",498.269159239006,"positive",3.61721635228088
"209",499.272513916556,"positive",2.65259261813117
"210",502.069223033845,"positive",1.75240984083099
"211",502.300452694227,"positive",1.71793013294079
"212",503.22462012468,"positive",2.10839140919156
"213",504.228014034414,"positive",3.16924379220102
"214",505.231580329835,"positive",1.4609232715911
"215",505.261777875488,"positive",1.70571593122986
"216",512.321304438928,"positive",2.16443092301073
"217",513.324564005399,"positive",1.97000429863027
"218",514.336892170386,"positive",2.77220126111106
"219",515.34025337763,"positive",2.22666176192632
"220",516.342952717819,"positive",2.20551512301767
"221",517.276596374926,"positive",3.05933025341576
"222",517.345332503335,"positive",1.54089922541939
"223",518.279926334671,"positive",2.6688032228393
"224",519.292210533107,"positive",3.57627864099145
"225",520.295525932806,"positive",3.33962849441438
"226",521.298224191282,"positive",2.9481802474176
"227",522.301155782833,"positive",2.22666176192632
"228",528.316247055001,"positive",1.42026844622912
"229",532.259017556322,"positive",2.12186276220591
"230",533.271453028943,"positive",2.63824757050665
"231",533.271491141913,"positive",3.14766360262453
"232",534.274751058745,"positive",1.70836809053617
"233",535.287194765142,"positive",1.39799561317274
"234",535.287624768187,"positive",2.09074886856178
"235",540.251416691985,"positive",1.35119370585606
"236",547.304285133915,"positive",1.31578057991596
"237",555.326991472598,"positive",2.26487237210128
"238",557.342930271434,"positive",3.62191699670989
"239",558.345418660263,"positive",3.20494690045019
"240",563.179173343044,"positive",5.90836208129145
"241",563.179263808791,"positive",2.21150160338589
"242",564.182586978571,"positive",5.13076359619223
"243",581.759140156071,"positive",2.33308471467488
"244",584.265527899895,"positive",1.54089922541939
"245",585.268853743455,"positive",1.4609232715911
"246",593.367554532807,"positive",1.70427806698554
"247",597.293415802746,"positive",1.34655045410398
"248",609.257165778197,"positive",1.66691890073466
"249",609.777610894542,"positive",1.31578057991596
"250",610.278990686834,"positive",1.86822128105212
"251",610.780166946863,"positive",1.33521891348403
"252",611.378006531946,"positive",2.9500135195709
"253",714.34206996845,"positive",2.03796904291657
"254",714.843578290812,"positive",1.31264487032515
"255",722.370667242679,"positive",1.75775407767915
"256",723.374185059159,"positive",1.6009500115376
"257",724.376522263167,"positive",2.1023056794122
"258",764.434536531465,"positive",1.83621872936501
"259",764.936213154789,"positive",2.03251591053617
"260",765.437678303867,"positive",1.97721188002389
"261",798.356766139352,"positive",2.03251591053617
"262",867.38772753202,"positive",1.37238767140222
"263",199.097328372215,"negative",1.81732638325064
"264",462.184839344114,"negative",1.62880160796154
"265",509.27500898054,"negative",2.13285311751062
"266",511.291037198302,"negative",2.12105740712725
