"(10,16]","(16,18]","(18,20]","(20,22]","(22,24]","(24,26]","(26,28]","(28,30]","(30,32]","(32,34]","(34,36]","(36,38]","(38,42]","PP","metabolite","cluster","membership"
0.905589995777415,-1.56990344239467,-0.646981099081571,-1.0538258992482,1.0101914844684,-0.226337701313108,-1.29672956815431,-0.323735227658335,-0.300251130473371,1.29854443312857,-0.00916178264665427,-0.212178125000693,0.679987630025308,1.74479043257123,"M100T305_POS",4,0.556996724259586
-0.208819688119279,1.73995310474741,-1.19317001008455,-0.149535429844477,-0.791472577063577,0.804468083577439,-0.875574455875187,1.01190871883794,-0.136861142711202,-0.773315082302507,-0.00501141519099381,-1.29135155609737,0.101257724329284,1.76752372579705,"M101T344_POS",4,0.844398192780601
0.0934940666605673,-0.429829938074857,-0.857315251005018,0.42187777498739,-0.982167241718865,-0.578078521953993,-1.07367045446207,-0.479527300961255,2.44078094313705,0.10427724353562,0.0553359281759806,0.78650268626892,1.36672378964412,-0.86840372423358,"M101T96_NEG",1,0.849173166133531
-0.315205237868691,0.527691058281397,-0.777460884611309,1.01983560015382,-1.12077519166963,-0.629244773036105,0.628496315813057,-1.22550722706832,1.49082972589259,0.172156458284422,0.102869641299469,0.424276380273782,1.42288448199848,-1.72084634774296,"M102T108_POS",1,0.841079157461929
-0.548030164609298,1.98916266052782,-1.40017762982057,-0.26729810060018,0.131291262635578,-0.0259669536706857,-0.436038758729422,1.74313697124339,-1.42191268340336,0.152545603456782,0.335695113981926,-0.453858149976361,0.835676335494841,-0.634225506530462,"M102T139_NEG",1,0.350328795518681
0.99044958212304,1.20958412600746,0.0203758574050394,1.43213376020473,0.357000956925424,-0.940613816556892,-1.24662268052586,0.445705287876133,0.127341161452676,0.262581912726731,-1.41200624949361,0.0936783171600887,0.503778195607865,-1.84338641091283,"M105T80_NEG",1,0.592982302769829
-0.067419856506751,0.761371675793889,-1.13325578857859,0.629412004022439,-0.92291385681445,-0.754880405413794,-0.246328840523915,2.64134796619892,-0.38592470411859,0.90651459834007,0.195423989428643,-0.92865824324556,-0.633463864770475,-0.0612246738118387,"M106T137_POS",2,0.292645371419084
0.238199851564355,1.05621625098693,0.150529297142368,0.41259792815947,-1.14036622461528,0.760891484249695,-0.336057493113115,-2.08619700483645,-0.467075121044967,0.444981309767968,0.158527034837798,-0.201664762311813,-0.961374417352095,1.97079186656514,"M107T359_NEG",4,0.517571633153751
1.50745076394226,0.00820224484751836,-0.682864119437419,0.315973869499555,-0.929006586389135,-0.869544264220546,-0.0919538986292094,-2.28614499742689,0.6551623633592,0.206850012295673,0.289937116245396,0.541546027649502,1.55253366826924,-0.218142200005139,"M109T337_POS",1,0.79957048654115
0.781011585561422,-0.380212199738015,-2.13214403364415,0.809029908805823,-1.81194667700781,1.38815644906104,-0.215510019238116,0.802435423497257,0.606295626298582,0.227567793511489,-0.222732372026743,-0.393943822670832,-0.161065730180727,0.70305806777079,"M110T152_POS",4,0.76579541875405
