"","mz","polarity","p_value"
"1",271.16893504713,"positive",1.96847692172512
"2",272.172457803702,"positive",2.48703706900488
"3",429.190123470553,"positive",2.99251828190432
"4",430.193533857172,"positive",1.43738203586667
"5",482.238035752941,"positive",2.15092980302001
"6",482.237983173314,"positive",1.74877155355132
"7",483.241457835733,"positive",1.84769237231011
"8",487.193268866039,"positive",2.48703706900488
"9",487.193248630795,"positive",1.43738203586667
"10",497.227325507855,"positive",1.43738203586667
