"","mz","polarity","p_value"
"274",204.121072180173,"negative",1.45381444471141
"275",209.081767059927,"negative",1.84488030209163
"276",212.103939245904,"negative",1.72515829838309
"277",213.065180290747,"negative",1.36670994082256
"278",214.071917011828,"negative",1.48673579900233
"279",215.09229813134,"negative",1.4045632755422
"280",216.123848992953,"negative",1.77031356928644
"281",227.128683238477,"negative",1.40453728313081
"282",232.126895519133,"negative",1.46764243236213
"283",234.113255535936,"negative",1.31995886056178
"284",237.076642188504,"negative",2.50066050112976
"285",243.123462311552,"negative",1.34144416392978
"286",243.123361362843,"negative",2.0841310999179
"287",245.139037005487,"negative",1.50390352936894
"288",246.991445579776,"negative",1.63227129284291
"289",248.095792277667,"negative",1.44440869190686
"290",255.134617413182,"negative",1.99428976566631
"291",257.0776277585,"negative",2.49232734359709
"292",257.139217839141,"negative",1.48905740270229
"293",267.134614736258,"negative",1.50265971922917
"294",280.598104456375,"negative",1.67428384163659
"295",283.263886715309,"negative",2.49085772523293
"296",287.122616841386,"negative",2.17256203126751
"297",295.075861633103,"negative",1.7062563765021
"298",303.082743652867,"negative",1.85720636313708
"299",313.119615495423,"negative",1.44677543317397
"300",316.121864550572,"negative",2.11420327733376
"301",340.114958866419,"negative",1.45917680131503
"302",345.080045916899,"negative",1.51095086099206
"303",363.075597097322,"negative",1.68071635236875
"304",365.105953973494,"negative",1.49628945283614
"305",369.146034553932,"negative",1.38714793443979
"306",383.153349680754,"negative",1.35071564901365
"307",385.168407853362,"negative",1.99426825680458
"308",389.181405437069,"negative",2.7225101418295
"309",395.095519297431,"negative",1.82692248342019
"310",401.163637842307,"negative",1.45917680131503
"311",411.183777856666,"negative",2.35067107797062
"312",413.200332012618,"negative",1.58830419509894
"313",414.203818125724,"negative",2.49428948139978
"314",415.196957420205,"negative",1.76228900924785
"315",415.215818554002,"negative",2.35067107797062
"316",415.215747822448,"negative",2.26825191866597
"317",415.215848696454,"negative",1.61990745428357
"318",417.212828977365,"negative",1.76228900924785
"319",426.011724014518,"negative",1.84642598243198
"320",427.180187124955,"negative",2.0841310999179
"321",429.139922295172,"negative",1.43969940871171
"322",433.207600405298,"negative",1.42694143803319
"323",441.212874533109,"negative",1.53597095809671
"324",461.217750743913,"negative",1.35071564901365
"325",465.248871521836,"negative",1.44221038850401
"326",478.190290143696,"negative",1.54878727696085
"327",479.19156865889,"negative",1.83908905916413
"328",479.228353455919,"negative",1.58830419509894
"329",483.249757424872,"negative",1.50461520349275
"330",484.252718123395,"negative",1.50683914393153
"331",491.264476675773,"negative",1.4469242100268
"332",492.236126162594,"negative",1.58830419509894
"333",498.289924018668,"negative",1.31090706731467
"334",509.275017741051,"negative",3.15406291316845
"335",509.275100866162,"negative",3.17678357743419
"336",510.278376829599,"negative",2.34896352315615
"337",510.27849232206,"negative",1.99428976566631
"338",521.238806858061,"negative",1.35071564901365
"339",525.269879589699,"negative",1.36379904835685
"340",537.233403398808,"negative",1.86072592646234
"341",539.249129717803,"negative",1.99428976566631
"342",539.249106033805,"negative",2.99984894464028
"343",541.264795487386,"negative",1.66256863175112
"344",591.278978907401,"negative",2.11420327733376
"345",602.300388196297,"negative",4.39037222977684
"346",604.304442973854,"negative",1.63580218792936
