"(10,16]","(16,18]","(18,20]","(20,22]","(22,24]","(24,26]","(26,28]","(28,30]","(30,32]","(32,34]","(34,36]","(36,38]","(38,42]","PP","metabolite","cluster","membership"
-1.23354032261033,-1.37180318401034,-0.821608224929731,-0.701074415923582,-0.753745370985665,-0.51400610135228,0.0616098441273253,0.543337848926748,0.469099787510518,0.833684312617858,0.967387400372681,1.4093872258412,1.74808811885813,-0.636816918442526,"M533T675_POS",2,0.999999958446758
-0.945871344310525,-1.07127816170468,-0.472964602986897,-0.600100637319142,-0.607151281733058,-0.259983392599936,0.209490740653287,0.349779083487836,0.679696971760145,0.665424198810742,1.24019604116937,1.44699614360712,1.26933052915384,-1.90356428798811,"M318T673_POS",2,0.999999974245958
-1.12312839870558,-1.02830288599157,-0.815285727490066,-0.526241548453582,-0.570027158225623,-0.53855124010042,0.22035142474036,0.134441860442329,0.211689033011809,0.893724750587693,0.585077745225611,1.31738900462688,2.25790344239099,-1.01904030205884,"M489T544_POS",2,0.999999675828837
-1.09078244423761,-1.19263266953763,-0.805548792727897,-0.508754073554626,-0.603484086430048,-0.199828611258648,-0.00211983478257236,0.0723842756001128,0.420396953256879,0.886206567639027,1.12375815626245,1.7108594457837,1.49133639828735,-1.30179128430047,"M315T701_POS",2,0.999999959130384
-0.736225209892299,-0.832879328732011,-0.366072224925276,-0.0880295833937338,-0.247460004926135,0.00530927386952138,0.360569951101915,0.470517884424389,0.582577727120799,0.809064317776894,0.76916609884171,1.00953161884411,1.01586244021438,-2.75193296032427,"M283T768_POS",2,0.99999385854925
-0.993146678763921,-1.35974661090236,-0.925754867898655,-0.79631678804886,-0.68938414552825,-0.507004109657805,-0.0157952951777598,0.21030697903748,0.0512378289412823,0.845655495753787,0.858041431346963,1.29610913851367,2.17715900746429,-0.151361385079864,"M197T547_POS",2,0.999997475025247
-1.44507411912103,-1.38156831799745,-0.901433852920607,-0.567012505002278,-0.760892351237724,-0.605039291377249,0.0206776457798976,0.318714691402358,0.482144669247709,0.610816441093491,1.26966330467505,1.57930388946039,1.45087408101267,-0.071174285015219,"M282T675_POS",2,0.999999223537134
-1.18258965376495,-1.24863988424306,-0.711048843708953,-0.337377655395521,-0.547091479617934,-0.220073112402101,0.294791308511928,0.426744579146931,0.641447721056032,1.00914305817004,0.932428128524747,1.27716485884423,1.38492544790505,-1.71982447302644,"M284T768_POS",2,0.999999980576913
-0.630994612686489,-0.641038944892505,-0.211659487170585,0.0152951683293076,-0.120499373126857,0.0660896706014178,0.374789514170999,0.494620623758935,0.561914349394509,0.679642645533831,0.710068837807448,0.85605047687567,0.847274209833393,-3.00155307842907,"M301T768_3_POS",2,0.999960292265492
-1.14748324916285,-1.21341112393274,-0.574032137477277,-0.298650575738356,-0.430384141759338,-0.147744703638369,0.477246796523889,0.540273153753587,0.564863532950249,0.980350678547245,0.825926400875539,1.18170786298454,1.26671878824823,-2.02538128217435,"M319T768_POS",2,0.999999905375797
-0.902010946834808,-0.874027042631265,-0.359433459047935,-0.0794899147855657,-0.245603682078631,0.00739574084717967,0.374414913064529,0.550372579643283,0.630064723506904,0.789928880765926,0.821011000851602,0.986669921195427,0.976706004587186,-2.67599871908383,"M302T768_2_POS",2,0.999995892543719
-0.687649590341485,-0.97359547515384,-0.928644608927969,-0.721049379494504,-0.627538402222544,-0.55014241152572,-0.0782216758427172,-0.0739272409864644,-0.259309164228464,0.245204664988199,0.72537411829788,2.17280355574331,2.01221567220565,-0.255520062511338,"M320T534_POS",2,0.999984524171551
-1.20577735981818,-1.32824783145495,-0.685464746626603,-0.436139621003968,-0.503918514956941,-0.209815371960887,0.433704531594322,0.60516678769337,0.571736347791674,0.948387812738397,0.856137815426236,1.29334789365409,1.34370797499505,-1.68282571807162,"M320T768_POS",2,0.999999983696231
-0.838477535127681,-0.974290454047792,-0.43139080538979,-0.200093442711452,-0.254489723220913,-0.115071285537002,0.517104259973513,0.494925897274568,0.486337746853151,0.834035190449078,0.763742279873273,1.0947763422533,1.164690589235,-2.54179905987725,"M477T767_POS",2,0.999998422884679
-1.14578128238957,-1.49127912783675,-0.989237899541219,-0.568563326769656,-0.777741436312807,-0.384112175977814,0.274082213102684,0.393901178976227,0.666353270344013,0.993318247714625,1.19877297007272,1.289375276422,1.38897444747293,-0.848062355277375,"M231T768_POS",2,0.999999976920924
-0.723784160712693,-1.35887440617147,-1.07697399497891,-0.783396808037308,-0.651453529661927,-0.578577012361604,0.118373367078539,0.198500521788825,0.00117073642627058,0.824026211140924,0.786242383581087,1.54002489793069,2.06098469781262,-0.356262903835049,"M484T546_POS",2,0.999998443700862
-0.969154546890318,-1.08672687693956,-0.582428301169425,-0.3314788002933,-0.36523835820332,-0.114779271409759,0.450484138571853,0.543946364518656,0.502071596917762,0.930755849133259,0.809569776054247,1.19158607162365,1.25894915075294,-2.23755679266669,"M478T767_POS",2,0.999999784110505
-0.701501672499915,-0.943824446108307,-0.402260406806589,-0.125243729849448,-0.193977148272206,0.0901261878002349,0.481203086851639,0.598256485851325,0.494436186656797,0.805864297526907,0.660197925322799,0.989484266209854,0.989023441651418,-2.74178447433451,"M512T768_POS",2,0.99999238029736
-0.944691005483148,-1.18461440214637,-0.583766426333197,-0.267802710143337,-0.383210546533474,0.0138113257774915,0.487592338802367,0.685399745850483,0.470354155932892,0.890456743133569,0.735005090916841,1.18001670468384,1.1663818883577,-2.26493290281565,"M513T768_POS",2,0.999999601611808
-1.16402792264153,-1.17439833595512,-0.547074361490148,-0.581014145217976,-0.308324309590071,0.0097988423485124,0.432386204289159,0.371332180210593,0.335977293989406,0.663834639179701,0.875779752819921,1.42640847970809,1.53197325084224,-1.87265156849278,"M481T613_1_POS",2,0.999999912317861
-1.40164880480347,-1.55353829028655,-0.862609788885713,-0.7536833316362,-0.762068402444827,-0.389477795557878,0.368096010967439,0.486875160360037,0.563923452405689,0.8097102596169,0.844748265047358,1.47330638729254,1.49785114627556,-0.321484268350882,"M321T768_POS",2,0.999999767168246
-0.802384546212553,-1.15317901257154,-0.766546877635643,-0.432751858286622,-0.53771713335944,-0.597191257414037,0.135034888257913,0.457295206558244,0.346986374082303,0.857329835976642,0.970095152091256,1.32451397159372,1.80334366911993,-1.60482841220018,"M159T550_POS",2,0.99999997865314
-1.06896933043279,-1.08448699499302,-0.668830310566816,-0.273097376178167,-0.45144806844066,-0.141332136151795,0.402833460192032,0.612146787127624,0.515660221659865,0.998529294029065,0.657913970967214,1.20610195568307,1.37946374022224,-2.08448521311786,"M518T768_POS",2,0.999999875631765
-0.790368211926542,-0.877375864151425,-0.471847865296118,-0.107463044915598,-0.290382028315947,-0.0229679492598992,0.419302112442376,0.579061960944007,0.520794913602856,0.848186782757755,0.617252974648655,1.01156161283091,1.19912016936845,-2.63487556272949,"M517T768_POS",2,0.999996858556545
-0.951716906786488,-1.0841686592507,-0.624427959919566,-0.61941783413341,-0.697857363481665,-0.639253915250515,0.086752221638519,0.139027434973164,0.714633674837284,0.620350163737472,1.35743477898469,1.39352315992349,1.6519101959564,-1.34678899122867,"M475T669_POS",2,0.999999983782594
-1.07503125382364,-1.30280209583471,-0.633793975553652,-0.704220361932729,-0.633949201515306,-0.484271794950162,0.0589905679713023,0.187247707873132,0.150198990251488,0.664605543135378,0.74099361975522,1.47781736996174,2.22095180480794,-0.666736920145996,"M306T650_POS",2,0.99999947901055
-1.72773677605426,-1.31856396777845,-0.679817529808188,-0.428283196449042,-0.517662561066894,-0.349730533615517,0.0813673792296966,0.535749948846805,0.461990949778014,1.0823851723212,0.885063862259942,1.25548668696252,1.57297113534075,-0.853220569966574,"M272T551_POS",2,0.999999912155757
-0.148594832878465,-1.00345749857575,-0.944804844113418,-0.596582195095723,-0.684413435415778,-0.575374018363251,-0.240731348878025,-0.260919554593849,-0.354467423667844,0.176538964601077,0.539806814623732,1.89328852167063,2.39307014265807,-0.19335929197141,"M517T486_POS",2,0.999902511670363
-1.36270284241783,-1.30340985441389,-0.907528582068069,-0.534759421297363,-0.770706344563259,-0.348376920277126,0.340232868089014,0.312228414704258,0.128019988471198,1.17178226672867,0.865723765997007,1.33873308074572,1.73986802754099,-0.669104447239324,"M485T553_POS",2,0.999999811558095
-0.993149143893195,-0.905381071151137,-0.56967257692307,-0.553815051171175,-0.712509753526236,-0.664695828476047,0.145306358816186,0.514444029697827,0.563126099380895,0.834050391123267,1.02926093229059,1.30455169562231,1.67058892280337,-1.66210500459358,"M534T670_POS",2,0.999999991859848
-1.17945399412582,-1.01470111310235,-0.487109484426214,-0.492027200012049,-0.740925141249292,-0.766914210691572,0.173536100023975,0.516315812315525,0.330930609609444,0.521064699623812,0.890061486344838,1.40767460270929,2.02657545157021,-1.1850276185898,"M157T546_POS",2,0.999999959379627
-0.752836852451221,-1.23152639576767,-0.874770333784941,-0.845123040388919,-0.7585283805142,-0.876585243828109,0.00784290666879365,0.0638224310414355,0.0592655273028384,0.751895772909199,0.893846369319532,1.76352331093135,1.89780353482641,-0.0986296062644927,"M158T548_POS",2,0.999996415545501
-1.17771194824962,-0.974425447507481,-0.957126530911934,-0.640672333514583,-0.782774838787428,-0.391739471748139,-0.0178842038596512,0.128186511905894,0.221578440136251,0.516833974708038,1.07420630141215,1.71140091621558,1.93400708201294,-0.643878451812025,"M306T614_POS",2,0.999999746340223
-1.19457874152433,-1.27541409959469,-0.883764861824672,-0.970355243770117,-0.815705171521963,-0.419221733376005,0.293830282175829,0.720405173826224,0.735412463709429,1.09121182414342,1.18601860021188,1.36901712439763,1.01738692970703,-0.854242546559645,"M477T711_POS",2,0.99999997691349
-0.508421503038721,-1.01714765703902,-0.70541192077203,-0.816782821553327,-0.782267880218541,-0.793667875469667,-0.414154081168291,-0.14863657514421,-0.0393627709612861,0.673643237107308,0.769368139066192,1.62193442485266,2.32423949587538,-0.163332211536447,"M445T512_POS",2,0.999981406586529
-1.17949156784891,-1.21884987969969,-0.980373083574524,-0.731751608769515,-0.828953535644503,-0.515925186389517,-0.0203858377968545,0.475068655583706,0.67913416977962,0.981063994319857,0.801829559857543,1.31473396805909,1.81673903158358,-0.592838679459887,"M609T674_POS",2,0.999999920934682
-0.888363595200592,-1.03577984476709,-0.897953493715634,-0.751621293417135,-0.630943265948597,-0.725020999055507,0.0904719101254972,0.257696115296322,0.289709114183868,0.774044827079676,0.954966611224041,1.53429704080283,1.97889337141524,-0.950396498022926,"M159T547_POS",2,0.999999934472524
-1.26174844876349,-1.09602617488947,-0.717403482824702,-0.389129092948426,-0.488433367669119,0.0362284585481176,0.439297919880955,0.581651031419236,0.929581637180394,0.928965804761937,0.697424699685247,1.07281488157627,1.23591840058172,-1.96914226653866,"M163T772_POS",2,0.999999877088569
-0.704424768320606,-1.52467025445859,-1.13283258904436,-0.735677273395098,-0.726682103780039,-0.261800265400396,0.252267610034919,0.129069747401567,-0.281045429149443,0.470599400579833,0.780998679612435,1.82533303784485,1.85265261754146,0.0562115905334713,"M484T567_POS",2,0.999985259108649
-1.25020272189119,-1.37564412735991,-0.623494541883227,-0.504774945618161,-0.82259254632799,-0.494228905944445,0.340373281876972,0.467976742153705,0.904654784601779,1.08476593908583,1.14135573475459,1.18737941589035,1.18383720809563,-1.23940531743394,"M301T736_POS",2,0.99999998606443
-1.16072515690448,-1.23222214271508,-0.576623225110714,-0.572904888445607,-0.405847412264297,-0.339713075265326,0.230268166756498,0.42488970399477,0.472807206709943,0.774607849818335,1.09544787877139,1.39237075812475,1.52876755682029,-1.63112322029048,"M305T613_POS",2,0.999999989709745
-0.56191864016865,-1.12025524979514,-0.825236194412922,-0.922768177890423,-0.800387515493801,-0.6774482549915,-0.234738128941315,-0.214797052273417,0.203413336940684,0.25461847049068,0.986816426955682,1.43458063484428,2.35427038201687,0.123849962718971,"M498T514_POS",2,0.999971834371058
-0.985365529965498,-1.15772846606113,-0.767348458096727,-0.774021462034511,-0.779863163556673,-0.624113794116513,0.149877292940353,0.263676043423121,0.862457076764138,0.966155754660128,1.52374984764748,1.3863555652256,1.08342588767957,-1.14725659450933,"M333T626_2_POS",2,0.999999978100939
-1.24330269610229,-1.33552587112306,-0.745848497790622,-0.792963215299352,-0.704642465628762,-0.333475019507875,0.279460049766632,0.487241394263593,0.850196992692606,0.926563634680301,1.21171614177461,1.42596715014063,1.10062197841236,-1.12600957627876,"M281T708_POS",2,0.999999990999534
-1.55347194289522,-1.23323147434275,-0.881982292589144,-0.455808584242814,-0.514029930455647,-0.425613649153663,0.126937849619959,0.330533394029021,0.231841464677147,0.886614688056867,0.508010000590971,1.07267703417965,2.2655548530793,-0.358031410553678,"M563T549_POS",2,0.999997812210854
-0.774555053533653,-0.815022545803605,-1.05845966324352,-0.416719918636856,-0.819268296721756,-0.722445343009657,-0.0717889515189413,0.200716018264292,0.520708861855357,0.70161786657002,1.29728300710235,1.63968911840382,1.57645676445102,-1.25821186417887,"M333T673_POS",2,0.999999956534766
-1.13229838844072,-0.917837841572009,-0.894605479045464,-0.882428882769468,-0.834654720015715,-0.281447630174729,0.201479251783695,0.703935842695267,0.758029228658316,1.11378260110001,1.18141590970047,1.31720678519142,1.05504139709797,-1.38761807420904,"M257T711_POS",2,0.999999990845476
-1.43200796051868,-1.50754608292352,-1.0846820766054,-0.427890988071393,-1.01005812205713,-0.308769298191951,0.243609628365576,0.446518898636915,1.01714502814943,0.75556017616031,1.13106428088131,1.38776123307716,1.03520016828388,-0.245904885186502,"M284T636_POS",2,0.99999935476549
-1.38824485294479,-1.174136319673,-0.814017489173872,-0.484926376952286,-0.536551166697988,-0.476167948454594,0.0828936752955244,0.229982329326238,0.132110561516124,0.885065755227189,0.464728655236924,1.01546612630007,2.45394772691,-0.39015067591554,"M564T548_POS",2,0.99999612258097
-1.1355670614553,-1.18423007329068,-0.711761505312432,-0.299810456401096,-0.688722457539865,-0.0101190026047595,0.341060377329794,0.499997946673442,0.937664727050654,0.795568678597912,0.796247571754026,1.24256413479895,1.29140417617166,-1.87429705577231,"M147T772_POS",2,0.999999947824719
-0.905497202999896,-0.723658120646739,-0.85077469656312,-0.821944150313314,-0.788029229416515,-0.574219324679121,0.0716669934377815,0.19008940274561,0.15632380246371,0.660626637250567,0.736229671568785,1.57949118987764,2.20984623849341,-0.940151211218799,"M287T512_POS",2,0.999999651231925
-1.13128777607699,-1.18160911175004,-0.796030478085597,-0.165509694898531,-0.561262472188619,-0.0879254475604756,0.302009002078933,0.794927844348797,0.884661322490127,0.980006397448394,0.666316875888221,0.961030987901935,1.29293408686441,-1.95826153646056,"M93T772_POS",2,0.999999862883154
-1.14729296626038,-0.913841131220089,-0.59478067214214,-0.494565798952877,-0.391100896147045,-0.106089669131025,0.233356588643532,0.226512020939469,0.468292651339765,0.80476685646965,0.920964033604206,1.50437375364911,1.45812894576663,-1.9687237165588,"M335T731_2_POS",2,0.999999921479802
-1.31736538142214,-1.55675105773913,-0.963151104025155,-0.747635020509346,-0.636539623319312,-0.57878115798045,0.548528728365897,0.781559374104194,1.0932046589649,1.32063019769593,1.28426057845839,0.843465485504073,0.411554789550828,-0.482980467648676,"M300T651_POS",2,0.999997440000206
-0.700600154455592,-0.715127901676528,-0.243515103939831,-0.119689681370596,-0.112971810169652,0.146532418578952,0.482855556715092,0.577171923324795,0.710619425739249,0.796300605940014,0.630225565174706,0.701920756457578,0.790678353967494,-2.94439995428568,"M135T772_POS",2,0.999963481606646
-1.3586209483113,-1.54175814035495,-0.686454049874417,-0.623098016450634,-0.71139696089605,-0.278942490164932,0.506370105813705,0.536665211198882,0.537619116608733,0.940672305685898,0.73876225051155,1.38739608474207,1.49950839624055,-0.946722864749107,"M496T768_POS",2,0.999999963647195
-1.79102514868266,-1.42040159957986,-0.57971741529265,-0.463193223320702,-0.414081449494636,-0.0767439411092062,-0.00502286627478296,-0.112896925248883,0.0498283828343996,0.521422910304527,0.529451255742843,1.50532822174964,2.04124330560147,0.215808492770498,"M482T470_POS",2,0.999962643668584
-1.17151855315242,-1.10182018609951,-0.714151824519985,-0.539847576079385,-0.569539907051592,-0.372733535774005,0.27888564052362,0.301125872125816,0.895550705043494,0.864093102235283,1.42419898347205,1.27742489815925,1.05731572330935,-1.62898334219197,"M333T648_POS",2,0.999999981845011
-1.27036713296469,-1.0649273763976,-0.517256603716428,-0.661784398842529,-0.428741366018354,-0.266692515591094,0.178984391111342,0.32517018693473,0.314625620174356,0.773252396638635,0.582717544222755,1.37807841646164,2.06088418105431,-1.40394334306707,"M305T651_POS",2,0.999999884484211
-1.20702544920361,-1.36911103299402,-0.663524658262652,-0.565761055416765,-0.443972776011984,-0.177746930738673,0.297541574170334,0.249536225634477,0.324219198978966,0.609609378105325,0.805935249080176,1.59939376851535,1.80312171565375,-1.26221520751068,"M482T614_POS",2,0.999999941462009
-1.59603411282994,-1.30331965097553,-0.60306319154222,-0.514321791066939,-0.39918084113062,-0.114773334240649,-0.0816697281714793,-0.126155754893128,0.0113614308773042,0.466622224223162,0.491202062019991,1.5678123744541,2.23878279805951,-0.0372624847835705,"M483T470_POS",2,0.999978596376056
-0.954712687601042,-0.985583326166087,-0.443138595307889,-0.312311599431598,-0.30181828238893,0.124558269797177,0.598696616132185,0.724556921952961,0.716150957437955,0.861570855357538,0.704838478997506,0.830925432261945,0.974289513567516,-2.53802255460924,"M141T772_POS",2,0.999997188184044
-1.21661429061622,-1.06132530427539,-0.457652571830348,-0.664736805782843,-0.734292851649515,-0.850053796579138,0.154942234114354,-0.467077157646126,0.987690607816163,0.88520434240927,1.29078142259514,1.57562313169371,1.3215733549701,-0.764062315219162,"M524T500_NEG",2,0.999999244701613
-1.48991360843807,-1.36123113116509,-0.863099016973849,-0.546922613477694,-0.696053541539724,-0.0188880198262756,0.549295069483279,0.798263540187041,0.910091709050176,1.10913830939876,0.835016880806781,0.900838581514757,1.13759040435985,-1.26412656337995,"M136T772_POS",2,0.999999913410362
-1.38422875287627,-1.56558319388002,-0.670297905784092,-0.585834107206819,-0.629425845934931,-0.275460369190868,0.538076390663166,0.560943022867141,0.536353565524487,0.989010634152184,0.735537820870593,1.35495353449829,1.43146820718114,-1.03551300088402,"M495T768_POS",2,0.999999961817146
-1.2353893348801,-1.11097530338208,-0.705704397540046,-0.788788745748841,-0.717955111421739,-0.653929339758577,0.149003136562217,-0.144186295597295,0.999599648638357,0.789321229915427,1.1710560774475,1.65055205893347,1.35626682108228,-0.758870444250576,"M507T668_POS",2,0.999999858757108
-1.41723958406442,-1.34297616338035,-0.781979139259133,-0.667375628057518,-0.948413688015965,-0.59950434523409,0.256894692079715,0.389129303703826,0.75176863148482,0.880527180551794,1.07547781244762,1.49151608845417,1.32696814469409,-0.414793305404566,"M227T768_POS",2,0.999999887658335
-0.995103969156836,-1.06534664996188,-0.559889058761013,-0.280735866186641,-0.464641946302617,0.118321472544436,0.539584681039011,0.810389145211805,0.905301025805681,0.875141288151168,0.665149169913667,0.843074505995544,0.977447436220698,-2.36869123451302,"M149T772_POS",2,0.999998659245073
-0.868601959839416,-1.15323127765117,-0.73627166058257,-0.837548987114051,-0.674409113707168,-0.734737900538981,-0.283757413850364,0.300452060611537,0.895990203622269,0.406080204832081,1.92477075730658,1.54425886617423,0.952844126852323,-0.735837906115297,"M508T663_POS",2,0.999999426928379
-1.16094381279502,-0.91768681903518,-0.620867654991617,-0.589747014724744,-0.477498750459757,-0.0626180721540223,0.326867718472885,0.340059635077083,0.760643760678918,1.05392256484116,1.05397478712263,1.08622368841201,1.23607319407825,-2.02840322452259,"M299T708_2_POS",2,0.999999910950005
-0.810607753826409,-0.978363363801761,-0.707272824951135,-0.0519696002063179,-0.444662660382318,0.0159053612986556,0.508734234613998,0.472758062549255,0.797962912404871,0.73959940836307,0.776974891543592,1.03684108978194,1.11380656992052,-2.46970632730796,"M105T772_POS",2,0.999998685504582
-1.41693375422669,-1.09186482699534,-0.419131392413615,-0.447323605302935,-0.307794496064684,-0.24579881942176,-0.00142204977465021,-0.25390042951952,0.239924358544174,0.757661217070154,0.516390224477452,1.40890614603398,2.29287502208645,-1.03158759449303,"M487T474_POS",2,0.999997526429482
-1.03000902146624,-1.35286125022834,-1.07601599347623,-0.995281520891337,-0.831575969778865,-0.377637603900536,0.301476116555914,0.176136381129479,0.520449812003546,1.19870013718716,1.14377826164043,1.40904235659088,1.3472695029743,-0.433471208340159,"M300T709_POS",2,0.999999712786281
-1.12818810482979,-1.02447880658936,-0.489267700829996,-0.300112308044285,-0.352374839185831,0.0346639987913265,0.593829043649224,0.771161554040791,0.878003365478586,0.948837055461615,0.688412705148786,0.792277552346017,0.952645665712688,-2.36540918114977,"M159T772_POS",2,0.999998503592501
-1.2293738097073,-1.06572468425501,-0.55495346431166,-0.674886485443465,-0.716538383925183,-0.429313044662096,0.269445931601588,0.421462456461139,0.805672360820009,0.7939152321216,1.23643495945966,1.471336278044,1.18066179781224,-1.50813914401553,"M300T732_POS",2,0.999999994541683
-0.886427702540646,-1.14210773889531,-0.529814833877778,-0.367772366185672,-0.566634238588325,-0.335914770614602,0.351657438472661,0.375208164166455,0.863147769991962,0.982569223480524,0.995424948049314,1.1482840079733,1.19656964998642,-2.0841895514183,"M283T736_POS",2,0.999999911025117
-1.33712151837296,-1.48137350929147,-0.929223959299115,-0.754703505539204,-0.85182712458159,-0.135764467497246,0.331782175259956,0.49074099626233,1.0908890396375,1.05486097895759,0.963349894589142,1.04318778408905,1.26702840425816,-0.751825188472144,"M283T633_POS",2,0.999999890618543
-0.989489134134972,-1.20733353633737,-0.974662721724344,-0.808232200681493,-0.808229833344254,-0.436369813490868,-0.0816307481802678,0.132993357907355,0.885027087595891,0.885759846234997,1.16932128738165,1.54534182539869,1.46902493124752,-0.781520347872528,"M297T592_POS",2,0.999999943418889
-1.00623947253859,-0.886523228687353,-0.680310229195913,-0.524615608610669,-0.649870808047143,-0.185896434487273,0.449082792826359,0.152505678384757,0.990407604222403,0.782206490721799,1.19562770254162,1.10142481866507,1.25500026661663,-1.99279957241169,"M510T607_NEG",2,0.999999911171499
-1.27160175588979,-1.29918616182894,-0.819702290456751,-0.30748621525251,-0.723583724894521,-0.175072121597024,0.492331226178137,0.589392515846771,0.859136635932785,0.853714305560759,0.99711036146296,1.1225174388365,1.25773239674664,-1.57530261064501,"M161T772_POS",2,0.999999983062834
