"SFU1",1
"SFU11",1
"SFU111",2
"SFU112",1
"SFU113",2
"SFU114",2
"SFU115",3
"SFU116",1
"SFU117",2
"SFU118",1
"SFU119",1
"SFU12",2
"SFU120",1
"SFU121",2
"SFU122",2
"SFU123",1
"SFU124",1
"SFU125",2
"SFU126",2
"SFU127",1
"SFU128",1
"SFU129",2
"SFU13",1
"SFU130",2
"SFU131",2
"SFU132",2
"SFU133",1
"SFU134",1
"SFU135",3
"SFU136",1
"SFU137",1
"SFU138",2
"SFU139",1
"SFU14",2
"SFU140",1
"SFU141",2
"SFU142",1
"SFU143",1
"SFU144",1
"SFU145",2
"SFU146",1
"SFU147",2
"SFU148",2
"SFU15",1
"SFU16",1
"SFU17",2
"SFU18",2
"SFU19",2
"SFU2",1
"SFU20",1
"SFU21",2
"SFU22",3
"SFU23",2
"SFU24",1
"SFU25",1
"SFU26",2
"SFU27",1
"SFU28",1
"SFU29",2
"SFU3",2
"SFU30",1
"SFU31",1
"SFU32",2
"SFU33",1
"SFU34",2
"SFU35",2
"SFU36",1
"SFU37",1
"SFU38",2
"SFU39",1
"SFU4",2
"SFU40",2
"SFU41",1
"SFU42",2
"SFU43",1
"SFU44",1
"SFU45",2
"SFU46",1
"SFU47",2
"SFU48",1
"SFU49",1
"SFU5",1
"SFU50",2
"SFU51",1
"SFU52",1
"SFU53",1
"SFU54",2
"SFU55",1
"SFU58",2
"SFU59",1
"SFU6",3
"SFU60",2
"SFU61",1
"SFU63",2
"SFU66",1
"SFU67",1
"SFU68",2
"SFU69",2
"SFU7",1
"SFU70",2
"SFU71",2
"SFU72",2
"SFU73",1
"SFU76",2
"SFU78",2
"SFU79",2
"SFU8",1
"SFU80",2
"SFU81",1
"SFU82",2
"SFU83",2
"SFU84",2
"SFU86",1
"SFU87",1
"SFU88",1
"SFU89",1
"SFU9",2
"SFU90",1
"SFU92",2
"SFU93",1
"SFU95",2
"SFU96",2
"SFU97",2
"SFU98",2
"SFU99",1
"X1",2
"X10",2
"X103",2
"X104",1
"X105",1
"X106",2
"X107",1
"X109",2
"X11",2
"X110",2
"X111",2
"X112",2
"X116",2
"X117",2
"X118",2
"X119",1
"X120",2
"X121",2
"X122",2
"X123",2
"X124",1
"X125",1
"X126",1
"X127",1
"X128",1
"X129",2
"X13",1
"X130",1
"X131",2
"X132",2
"X133",2
"X134",1
"X135",2
"X136",2
"X137",1
"X138",2
"X139",2
"X14",1
"X141",2
"X142",1
"X143",2
"X144",2
"X145",1
"X146",1
"X147",1
"X148",1
"X149",2
"X150",2
"X153",2
"X154",2
"X155",2
"X156",1
"X157",2
"X158",2
"X16",1
"X160",2
"X161",1
"X162",2
"X163",2
"X164",1
"X165",1
"X166",2
"X167",1
"X168",2
"X169",1
"X17",1
"X170",1
"X171",2
"X172",1
"X173",1
"X174",1
"X175",2
"X176",2
"X177",1
"X18",2
"X19",1
"X2",2
"X20",1
"X21",2
"X22",1
"X23",2
"X24",1
"X25",1
"X26",2
"X27",1
"X28",2
"X29",1
"X3",2
"X30",2
"X31",2
"X32",2
"X33",2
"X34",2
"X35",2
"X36",2
"X37",1
"X38",1
"X39",1
"X4",1
"X40",1
"X41",1
"X42",1
"X43",1
"X44",2
"X45",1
"X46",2
"X47",1
"X48",2
"X49",2
"X5",1
"X50",2
"X51",2
"X52",1
"X53",2
"X57",2
"X58",2
"X59",1
"X6",1
"X60",1
"X62",2
"X63",2
"X64",2
"X65",1
"X66",2
"X68",2
"X69",2
"X7",1
"X70",1
"X71",1
"X73",1
"X74",1
"X75",2
"X76",1
"X77",2
"X78",1
"X79",3
"X8",1
"X80",1
"X81",2
"X82",2
"X83",1
"X84",2
"X86",2
"X87",2
"X88",2
"X89",1
"X9",2
"X90",2
"X91",1
"X93",1
"X94",1
"X95",1
"X96",2
"X97",2
"X98",2
"X99",2
"P1",2
"P10",1
"P11",1
"P12",2
"P13",1
"P14",1
"P15",2
"P16",1
"P17",2
"P18",2
"P19",2
"P2",3
"P20",2
"P21",2
"P3",1
"P4",1
"P5",2
"P6",2
"P7",2
"P8",2
"P9",1
