"","mz","polarity","p_value"
"1",71.4385728149841,"positive",2.5703545988138
"2",73.2717868930144,"positive",1.40265017074683
"3",81.069795355829,"positive",2.80641485837396
"4",93.0696406564484,"positive",3.93350371642259
"5",95.0853915981942,"positive",4.54226788407345
"6",96.0442797723783,"positive",2.11019667161443
"7",96.0887116342545,"positive",4.08744803033006
"8",105.069969541621,"positive",3.65174607132065
"9",109.101011607698,"positive",1.43085761503071
"10",119.085289005201,"positive",1.34659627893976
"11",121.100973023714,"positive",3.44851964151277
"12",122.104313975182,"positive",2.01253702491745
"13",123.007445267805,"positive",4.26703888890311
"14",123.116608940838,"positive",2.25658742237175
"15",126.054912094308,"positive",1.36385180380838
"16",135.116706865059,"positive",5.87652430000856
"17",136.120153962895,"positive",5.31959695842221
"18",138.054934482211,"positive",2.69396914655438
"19",139.05825107312,"positive",2.52760368563426
"20",140.059202904385,"positive",1.5747487087631
"21",141.018150601175,"positive",5.32763659956374
"22",147.116746274731,"positive",2.87856153192546
"23",149.043268781426,"positive",1.51552785519445
"24",149.132442091562,"positive",4.35590193280234
"25",150.135785611506,"positive",4.34755892708774
"26",155.033814344993,"positive",2.41508805413049
"27",157.064931882435,"positive",3.50776383222987
"28",159.028722643953,"positive",4.45509330026148
"29",160.032094243528,"positive",4.78386808696354
"30",161.132410821874,"positive",3.69017658677646
"31",163.147927714183,"positive",3.99554925367313
"32",165.163693351038,"positive",2.97036412819217
"33",168.065482998686,"positive",2.40763295515543
"34",172.057172555789,"positive",2.08049905455372
"35",175.148054606897,"positive",5.09222633086224
"36",176.07061812036,"positive",1.88820303842023
"37",176.151398526813,"positive",4.17266756099791
"38",187.079353829387,"positive",2.84353990766763
"39",189.163656972921,"positive",4.45149136907696
"40",190.166980677708,"positive",5.15658134173072
"41",191.054867726967,"positive",4.34755892708774
"42",193.122281743513,"positive",1.62741265497149
"43",197.096124777556,"positive",1.56093681004508
"44",203.139054538496,"positive",1.50174940980455
"45",203.179286436605,"positive",1.48207514075488
"46",204.029360514118,"positive",1.34659627893976
"47",204.141747272111,"positive",3.33596698661446
"48",206.090403644318,"positive",2.08047760851414
"49",206.11749721289,"positive",1.34659627893976
"50",211.107682401523,"positive",2.21837153688988
"51",212.098738752695,"positive",1.66709388838825
"52",213.163386970619,"positive",2.69423071784972
"53",215.179119525563,"positive",1.91513568247059
"54",215.179224191278,"positive",4.51191744464901
"55",216.182576938375,"positive",4.0782393554072
"56",217.194861676167,"positive",4.04704886171763
"57",218.138582044857,"positive",2.26135107099549
"58",219.1418700093,"positive",2.10768476094641
"59",226.107327793199,"positive",2.11071264225588
"60",227.179143149758,"positive",2.37825469612728
"61",228.146091459709,"positive",2.5703545988138
"62",229.194810663356,"positive",4.95524807828714
"63",230.198249845585,"positive",4.28293534914148
"64",231.121996612892,"positive",1.4092514450489
"65",231.170157538091,"positive",2.59433789178151
"66",231.210457958526,"positive",2.32048810915964
"67",233.112989083231,"positive",1.49965253804119
"68",254.16142968604,"positive",3.87578229631691
"69",257.226009616243,"positive",1.65057613469269
"70",257.225914086265,"positive",1.9588893156637
"71",257.226032447863,"positive",1.99047079720634
"72",257.22609726489,"positive",5.46937253510917
"73",257.22611171337,"positive",4.26263205864544
"74",269.189624900055,"positive",3.73455956753456
"75",271.16893504713,"positive",5.53971536090434
"76",272.172457803702,"positive",4.78386808696354
"77",281.225946286806,"positive",1.5549948479231
"78",281.225983545228,"positive",3.65174607132065
