"","mz","polarity","p_value"
"1",71.4385728149841,"positive",4.52121317745416
"2",72.0808489191868,"positive",1.50724001753116
"3",73.0086769518628,"positive",2.46911596909086
"4",73.2717868930144,"positive",4.37713583321536
"5",75.4372488671767,"positive",1.97953359326381
"6",81.069795355829,"positive",6.3667038461564
"7",81.0698322361237,"positive",2.42773312520543
"8",86.0963747854437,"positive",2.1430047049834
"9",87.0997751468991,"positive",1.96951218737303
"10",93.0696406564484,"positive",8.5654227120344
"11",93.0698063321037,"positive",1.49045321529449
"12",94.0411370608272,"positive",1.49540397524511
"13",94.0922409434013,"positive",1.79110828969711
"14",95.0853915981942,"positive",6.90241599466764
"15",96.0442797723783,"positive",3.61500008020661
"16",96.0887116342545,"positive",7.03952780982148
"17",97.0475574023669,"positive",1.43252205873586
"18",98.0600329661703,"positive",1.40448341256031
"19",104.106999698802,"positive",4.45869462432193
"20",105.069969541621,"positive",5.77315580362281
"21",105.070207833505,"positive",1.46916835536622
"22",107.08521978638,"positive",4.20846198875685
"23",109.101011607698,"positive",4.92290623047224
"24",111.080266754875,"positive",2.31059542978786
"25",111.080249173653,"positive",1.37946139766905
"26",117.069633603606,"positive",3.15787486280053
"27",119.085289005201,"positive",4.0009870417772
"28",121.064660599938,"positive",1.41435581895101
"29",121.100973023714,"positive",5.68279226724752
"30",122.104313975182,"positive",3.90020778640599
"31",123.007445267805,"positive",5.28667392294027
"32",123.007584386742,"positive",3.26595866950846
"33",123.116608940838,"positive",6.09526187135175
"34",126.054912094308,"positive",2.04917745347199
"35",126.09128616741,"positive",1.47659509402002
"36",126.110540097749,"positive",1.33256249390441
"37",127.049961452964,"positive",1.39878324306894
"38",127.075329103869,"positive",1.52880712048364
"39",127.094576709367,"positive",1.30121943273078
"40",128.106951870786,"positive",2.98594789363332
"41",129.110329238917,"positive",2.39912071034185
"42",131.085485973136,"positive",1.52034805331004
"43",133.101080486351,"positive",1.39168955136938
"44",134.068060059488,"positive",2.13232877712204
"45",135.116737940533,"positive",2.48055124708269
"46",135.116706865059,"positive",8.88273388909155
"47",136.120153962895,"positive",8.21986867243302
"48",138.054934482211,"positive",3.73311757032499
"49",138.091358572958,"positive",2.03185187406871
"50",139.05825107312,"positive",3.83268606028491
"51",140.059202904385,"positive",1.83604758420349
"52",141.018150601175,"positive",7.46942309246006
"53",142.021578079624,"positive",1.73061017321916
"54",142.086346750383,"positive",1.34183497506131
"55",144.065516487501,"positive",2.1322457243529
"56",145.068845626361,"positive",1.52882458341718
"57",145.097169522923,"positive",4.23326580980148
"58",147.116746274731,"positive",5.93313034360888
"59",148.112051722279,"positive",1.39833188651638
"60",149.043268781426,"positive",2.11133201587088
"61",149.132442091562,"positive",7.51349420419309
"62",149.132482543978,"positive",2.35143545471349
"63",150.135785611506,"positive",7.5904368326263
"64",151.111710934672,"positive",2.07951123443602
"65",155.033814344993,"positive",4.27310130452578
"66",157.064931882435,"positive",9.01359843330048
